"","datetime","tempC","windMS","irradiance","rainmm","intensity","rockfall","solarInsol24","sumrain24","sumrain6","FP"
"284",2022-04-04 19:00:35,0.28127777777778,0.612633555366802,414.636840501569,0,0,0,3866.37694818224,0.23,0,0
"285",2022-04-04 20:00:36,-0.0312222222222225,3.52666636863516,483.158115097028,0,0,0,3197.78641721336,0.23,0,0.0312308950617292
"286",2022-04-04 21:00:36,-0.119777777777777,1.60181501184675,715.61660029723,0,0,0,3797.17377491049,0.23,0,0.119777777777777
"287",2022-04-04 22:00:35,-1.24477777777778,3.57888148777326,356.355871268383,0,0,0,3848.80236406946,0.23,0,1.24443200617282
"288",2022-04-04 23:00:35,-0.927111111111112,0.976932361750637,159.894666432705,0,0,0,3815.40963093553,0.23,0,0.927111111111112
"289",2022-04-05 00:00:36,-5.29166666666667,6.00505163395771,198.996348907605,0,0,0,3837.55398810638,0.23,0,5.29313657407417
"290",2022-04-05 01:00:35,-1.10938888888889,3.77710223970674,176.019672509066,0,0,0,3954.74519150055,0.23,0,1.10908072530862
"291",2022-04-05 02:00:35,-4.40105555555556,2.39639679914167,17.7260733374111,0,0,1,4026.67581046462,0.23,0,4.40105555555556
"292",2022-04-05 03:00:36,-5.125,1.15856766060173,0.368494476927715,0,0,0,4031.20808074229,0.23,0,5.12642361111121
"293",2022-04-05 04:00:35,-4.92711111111111,2.73972908936475,0.386164565517663,0,0,0,4031.21711684076,0.23,0,4.92574246913571
"294",2022-04-05 05:00:35,-5,6.29688408064732,0.410982151682883,0,0,1,4031.23591918222,0.23,0,5
"295",2022-04-05 06:00:36,-5.1875,2.72457418749162,0.448233700334715,0,0,1,4031.30002847676,0.23,0,5.18894097222232
"296",2022-04-05 07:00:35,-5.375,4.10219500201171,0.423478044492854,0,0,0,4031.3853127131,0.23,0,5.37350694444434
"297",2022-04-05 08:00:35,-5.51044444444445,3.42688542178908,0.450092860330801,0,0,0,4031.43370301398,0.23,0,5.51044444444445
"298",2022-04-05 09:00:36,-5.59377777777778,2.35392731011668,0.428850144345912,0,0,0,4031.45897856356,0.23,0,5.59533160493838
"299",2022-04-05 10:00:35,-5.80727777777778,2.91872680942376,0.444856294652244,0,0,0,4031.5249718035,0.23,0,5.80566464506162
"300",2022-04-05 11:00:36,-5.90105555555555,4.51553489203809,0.373983977650649,0,0,0,4031.60076085381,0.23,0.23,5.90269473765443
"301",2022-04-05 12:00:36,-6,4.37788904287183,0.49985670774378,0,0,0,4031.68978597005,0.23,0.23,6
"302",2022-04-05 13:00:35,-6.125,2.08422370244535,1.52804580499886,0,0,0,4031.65445358654,0.23,0.23,6.123298611111
"303",2022-04-05 14:00:35,-5.92711111111111,2.36979748759444,51.130260959983,0,0,1,4042.47419166062,0.23,0.23,5.92711111111111
"304",2022-04-05 15:00:36,-5.4375,2.76163440475658,142.357766125797,0,0,0,4048.40304636817,0.23,0.23,5.43901041666677
"305",2022-04-05 16:00:36,-4.72394444444445,2.48871205686441,197.810756522614,0.23,0.230063906640734,0,3633.77520117976,0.23,0.23,4.72394444444445
"306",2022-04-05 17:00:35,-4.24477777777778,1.80848495685994,670.370360527456,0,0,0,4067.74517899409,0,0,4.24359867283943
"307",2022-04-05 18:00:35,-3.40105555555556,2.21565559479637,306.974001740716,0,0,0,4052.1166758515,0,0,3.40105555555556
"308",2022-04-05 19:00:36,-2.5,2.68849747418302,607.803262647415,0,0,0,3544.38056599153,0,0,2.50069444444449
"309",2022-04-05 20:00:35,-2.54166666666667,3.67155438329831,378.684169444592,0,0,0,4037.48726989419,0,0,2.5409606481481
"310",2022-04-05 21:00:35,-0.890611111111112,0.975233582189638,882.37543289484,0,0,0,4068.62971336677,0,0,0.890611111111112
"311",2022-04-05 22:00:36,-4.21872222222222,1.538379006661,95.0746370158371,0,0,0,3763.52788570841,0,0,4.21989408950625
"312",2022-04-05 23:00:35,2.71355555555556,1.92158791184228,578.290186710874,0,0,0,4100.11677467958,0,0,0
"313",2022-04-06 00:00:36,5.14583333333333,0,399.568170081655,0,0,0,4409.68641309201,0,0,0
"314",2022-04-06 01:00:36,8.45833333333333,0.131253073449864,125.154315532881,0,0,0,4387.71885782623,0,0,0
"315",2022-04-06 02:00:35,-3.75,1.2244177209531,11.5643454572506,0,0,1,4456.05919961838,0,0,3.74895833333326
"316",2022-04-06 03:00:35,-4.98438888888889,1.55505386919397,0.449950369884306,0,0,0,4453.01655049036,0,0,4.98438888888889
"317",2022-04-06 04:00:36,-5.03644444444445,0.45379766641334,0.442878411348981,0,0,0,4452.68729081891,0,0,5.03784345679022
"318",2022-04-06 05:00:35,-4.97394444444444,0.144753900487282,0.38971834325249,0,0,0,4453.10347355777,0,0,4.97256279320978
"319",2022-04-06 06:00:35,-5.36455555555555,1.21677321292861,0.441194017363132,0,0,0,4453.08920247653,0,0,5.36455555555555
"320",2022-04-06 07:00:36,-5.92711111111111,0.124815593008181,0.466157958625699,0,0,1,4452.67048423188,0,0,5.92875753086431
"321",2022-04-06 08:00:35,-6.60938888888889,0,0.38123632245088,0,0,0,4453.09406367877,0,0,6.60755294753074
"322",2022-04-06 09:00:35,-6.375,0.420000894094506,0.445008409373554,0,0,1,4453.06759246693,0,0,6.375
"323",2022-04-06 10:00:36,-6.58855555555556,1.88457239930261,0.505353434203852,0,0,0,4452.69663964807,0,0,6.59038570987667
"324",2022-04-06 11:00:36,-6.95833333333333,0.347400420224418,0.462900465324042,0,0,1,4453.18076659783,0,0,6.95833333333333
"325",2022-04-06 12:00:35,-7.24477777777778,0.169073271044749,0.507327148536416,0,0,1,4453.22882530823,0,0,7.24276533950604
"326",2022-04-06 13:00:36,-7.07294444444445,0.0422459653985426,3.348721968243,0,0,0,4427.81456244326,0,0,7.0749091512347
"327",2022-04-06 14:00:36,-6.1875,0.373910322321069,51.3687353951847,0,0,0,4358.40240424499,0,0,6.1875
"328",2022-04-06 15:00:35,-5.15622222222222,0.0881577182708212,114.814761181413,0,0,1,4441.4710714921,0,0,5.15478993827151
"329",2022-04-06 16:00:35,-4.69788888888889,1.32473512450266,494.172877981823,0,0,1,4575.88062974951,0,0,4.69788888888889
"330",2022-04-06 17:00:36,-3.45311111111111,1.69703607671331,748.628062119654,0,0,0,4274.81155209351,0,0,3.45407030864204
"331",2022-04-06 18:00:35,-1.48955555555556,0.958826948008405,621.936983220413,0,0,0,4959.90371850725,0,0,1.48914179012343
"332",2022-04-06 19:00:35,-2.23438888888889,2.58116142876302,995.45499228154,0,0,0,5311.08402166633,0,0,2.23438888888889
"333",2022-04-06 20:00:36,-2.28644444444444,4.76762483794537,916.035909083221,0,0,0,5143.45845212375,0,0,2.28707956790128
"334",2022-04-06 21:00:35,-1.19788888888889,3.73731503419911,864.130440001524,0,0,0,6033.29438133986,0,0,1.19755614197529
"335",2022-04-06 22:00:35,4.05727777777778,2.17770128302562,735.19719087838,0,0,0,6344.09740487032,0,0,0
"336",2022-04-06 23:00:36,1.22916666666667,2.94022978228799,92.6533213016439,0,0,0,5932.48375917003,0,0,0
"337",2022-04-07 00:00:35,8.875,0.937726317671778,347.482049467722,0,0,0,6152.49031464211,0,0,0
