"","tempC","windMS","irradiance","rainmm","intensity","solarInsol24","sumrain24","sumrain6","FP","datetime","rockfall"
"29",-0.342153246003653,-1.11469080143462,-0.71653502636639,-0.16211443759413,-0.230343862096906,0.513776122003792,-0.627768067637871,-0.336253750544413,0.19328661954742,2022-03-25 04:00:36,0
"30",-0.759861187723455,-0.822560197772062,-0.716336980599249,-0.16211443759413,-0.230343862096906,0.514126171691626,-0.627768067637871,-0.336253750544413,0.758006791408439,2022-03-25 05:00:35,0
"31",-0.776899564177428,-0.94080724793422,-0.716304234027926,-0.16211443759413,-0.230343862096906,0.514288763829953,-0.627768067637871,-0.336253750544413,0.781982594758937,2022-03-25 06:00:36,0
"32",-0.624510313939823,-0.185155999863364,-0.716677115692344,-0.16211443759413,-0.230343862096906,0.514438813035274,-0.627768067637871,-0.336253750544413,0.574921717355743,2022-03-25 07:00:35,0
"33",-0.785858575814561,-0.936716328571114,-0.716408649456878,-0.16211443759413,-0.230343862096906,0.514500107141696,-0.627768067637871,-0.336253750544413,0.793640297886257,2022-03-25 08:00:35,0
"34",-0.767930991161812,-0.809819906041246,-0.716376106426596,-0.16211443759413,-0.230343862096906,0.514580918802958,-0.627768067637871,-0.336253750544413,0.769844332987441,2022-03-25 09:00:36,0
"35",-0.950792354619848,-1.11469080143462,-0.716433846242592,-0.16211443759413,-0.230343862096906,0.514678934422341,-0.627768067637871,-0.336253750544413,1.01627366367168,2022-03-25 10:00:35,1
"36",-0.940035803828199,-1.11469080143462,-0.716558030852472,-0.16211443759413,-0.230343862096906,0.51450138512964,-0.627768067637871,-0.336253750544413,1.00277472945536,2022-03-25 11:00:36,1
"37",-0.802887390890052,-1.11469080143462,-0.716408552901243,-0.16211443759413,-0.230343862096906,0.514841036522321,-0.627768067637871,-0.336253750544413,0.81620704806549,2022-03-25 12:00:35,1
"38",-0.80020064353676,-1.11469080143462,-0.716362860434562,-0.16211443759413,-0.230343862096906,0.514915849194921,-0.627768067637871,-0.336253750544413,0.813045773848595,2022-03-25 13:00:35,0
"39",-0.645124645945864,-1.08153487402506,-0.643597438296806,-0.16211443759413,-0.230343862096906,0.470069756876449,-0.627768067637871,-0.336253750544413,0.603635554529986,2022-03-25 14:00:36,1
"40",-0.161079860321651,-0.466299562950721,-0.217258471663848,-0.16211443759413,-0.230343862096906,0.533310419901398,-0.627768067637871,-0.336253750544413,-0.0519467804021036,2022-03-25 15:00:35,1
"41",0.11769169068397,-0.319221271562864,0.361721939155382,-0.16211443759413,-0.230343862096906,0.450327788930323,-0.627768067637871,-0.336253750544413,-0.428904687741035,2022-03-25 16:00:35,1
"42",0.286210986419807,-0.511455520492052,0.871619792844931,-0.16211443759413,-0.230343862096906,-0.364774943961791,-0.627768067637871,-0.336253750544413,-0.656854345378632,2022-03-25 17:00:36,0
"43",0.520168356482797,-1.02239186837559,1.69927219080352,-0.16211443759413,-0.230343862096906,0.0758934702452194,-0.627768067637871,-0.336253750544413,-0.889784741846561,2022-03-25 18:00:36,0
"44",0.812383205633359,-0.896781163359841,1.78185806108299,-0.16211443759413,-0.230343862096906,-0.054929110749653,-0.627768067637871,-0.336253750544413,-0.889784741846561,2022-03-25 19:00:35,0
"45",1.04096708098977,-0.56148162013232,2.1502934043369,-0.16211443759413,-0.230343862096906,0.0652446176873473,-0.627768067637871,-0.336253750544413,-0.889784741846561,2022-03-25 20:00:35,0
"46",1.06336939077184,-0.0452855187819317,1.94904021282498,-0.16211443759413,-0.230343862096906,0.195173312268183,-0.627768067637871,-0.336253750544413,-0.889784741846561,2022-03-25 21:00:36,0
"47",1.83335676126277,-0.989742435744325,1.31748811157686,-0.16211443759413,-0.230343862096906,0.196627795626561,-0.627768067637871,-0.336253750544413,-0.889784741846561,2022-03-25 22:00:35,0
"48",2.46620528019404,-1.05445688395498,0.616108472007073,-0.16211443759413,-0.230343862096906,0.339780862655688,-0.627768067637871,-0.336253750544413,-0.889784741846561,2022-03-25 23:00:35,0
"49",2.09599826677016,-0.845508307342247,-0.0521398711838148,-0.16211443759413,-0.230343862096906,0.403042185311189,-0.627768067637871,-0.336253750544413,-0.889784741846561,2022-03-26 00:00:36,0
"50",0.938775067779857,-0.958495604037554,-0.491424279164375,-0.16211443759413,-0.230343862096906,0.359865008924847,-0.627768067637871,-0.336253750544413,-0.889784741846561,2022-03-26 01:00:35,0
"51",0.50851303611389,-0.94739168005198,-0.705099654944765,-0.16211443759413,-0.230343862096906,0.354696304454244,-0.627768067637871,-0.336253750544413,-0.889784741846561,2022-03-26 02:00:36,0
"52",0.422460629780697,-0.789170503541759,-0.716786076136308,-0.16211443759413,-0.230343862096906,0.356254678956101,-0.627768067637871,-0.336253750544413,-0.841271051940716,2022-03-26 03:00:36,0
"53",0.339094970800795,-1.02585940955003,-0.717104397631982,-0.16211443759413,-0.230343862096906,0.356172437050161,-0.627768067637871,-0.336253750544413,-0.728518297345072,2022-03-26 04:00:35,1
"54",0.202845327439906,-1.05005427549754,-0.716641974492304,-0.16211443759413,-0.230343862096906,0.356076375060933,-0.627768067637871,-0.336253750544413,-0.544121467021422,2022-03-26 05:00:35,0
"55",0.336408223447503,-0.440780018352298,-0.716707657980647,-0.16211443759413,-0.230343862096906,0.355998444402155,-0.627768067637871,-0.336253750544413,-0.724792377681778,2022-03-26 06:00:36,0
"56",0.290695272927615,-0.89097595397791,-0.716570846148195,-0.16211443759413,-0.230343862096906,0.355639219784142,-0.627768067637871,-0.336253750544413,-0.66298647578273,2022-03-26 07:00:36,0
"57",0.166100949935632,-1.11469080143462,-0.716609258509307,-0.16211443759413,-0.230343862096906,0.355955395507747,-0.627768067637871,-0.336253750544413,-0.494514465412645,2022-03-26 08:00:35,0
"58",0.177746708926058,-0.6677286401627,-0.717038803760013,-0.16211443759413,-0.230343862096906,0.355860426082884,-0.627768067637871,-0.336253750544413,-0.51005643329351,2022-03-26 09:00:36,1
"59",0.205532074793198,-0.506780184077074,-0.716967325331458,-0.16211443759413,-0.230343862096906,0.355391916743084,-0.627768067637871,-0.336253750544413,-0.547756759518367,2022-03-26 10:00:36,1
"60",0.119479668460004,-0.864365497549326,-0.716693640902047,-0.16211443759413,-0.230343862096906,0.355655223885536,-0.627768067637871,-0.336253750544413,-0.431451253977144,2022-03-26 11:00:35,1
"61",0.0414970655651679,-1.01175547803151,-0.716589109893022,-0.16211443759413,-0.230343862096906,0.355259422319007,-0.627768067637871,-0.336253750544413,-0.325653202756399,2022-03-26 12:00:36,0
"62",0.0388103182118761,-1.01214508939943,-0.716706286195606,-0.16211443759413,-0.230343862096906,0.347191991179622,-0.627768067637871,-0.336253750544413,-0.322174569948176,2022-03-26 13:00:36,1
"63",-0.00152913760142869,-1.11469080143462,-0.628189292780325,-0.16211443759413,-0.230343862096906,0.357214655929255,-0.627768067637871,-0.336253750544413,-0.267766265476796,2022-03-26 14:00:35,0
"64",0.361506841961352,-1.11469080143462,-0.246460111275105,-0.16211443759413,-0.230343862096906,0.181913104996482,-0.627768067637871,-0.336253750544413,-0.758761393833351,2022-03-26 15:00:36,0
"65",0.522855103836089,-0.84585895757337,0.426999616622124,-0.16211443759413,-0.230343862096906,0.0660484963455438,-0.627768067637871,-0.336253750544413,-0.889784741846561,2022-03-26 16:00:36,0
"66",0.565881307002686,0.674989017082256,1.19516871861458,-0.16211443759413,-0.230343862096906,0.402286577675712,-0.627768067637871,-0.336253750544413,-0.889784741846561,2022-03-26 17:00:35,0
"67",0.920847483127109,0.531027616637718,0.715930766867666,-0.16211443759413,-0.230343862096906,0.329725185390304,-0.627768067637871,-0.336253750544413,-0.889784741846561,2022-03-26 18:00:35,0
"68",1.30449779469593,-0.709339134256006,1.0312297654811,-0.16211443759413,-0.230343862096906,-0.45109694330723,-0.627768067637871,-0.336253750544413,-0.889784741846561,2022-03-26 19:00:36,0
"69",1.37441059415241,-0.0332075663765713,1.80563794474037,-0.16211443759413,-0.230343862096906,0.0186919054104093,-0.627768067637871,-0.336253750544413,-0.889784741846561,2022-03-26 20:00:35,0
"70",1.14673504975174,-0.958573526311137,-0.0476067148411724,-0.16211443759413,-0.230343862096906,-0.238866876493095,-0.627768067637871,-0.336253750544413,-0.889784741846561,2022-03-26 21:00:36,0
"71",1.45060521927121,0.0450653574375225,0.90055581266678,-0.16211443759413,-0.230343862096906,-0.874740363337868,-0.627768067637871,-0.336253750544413,-0.889784741846561,2022-03-26 22:00:36,0
"72",0.834795076793915,0.193078716108375,-0.389747582311329,-0.16211443759413,-0.230343862096906,-0.660691358504569,-0.627768067637871,-0.336253750544413,-0.889784741846561,2022-03-26 23:00:35,0
"73",0.766345168245101,-0.27215621831875,-0.571801425639546,-0.16211443759413,-0.230343862096906,-0.82852290301868,-0.627768067637871,-0.336253750544413,-0.889784741846561,2022-03-27 00:00:35,0
"74",0.763084738182921,-0.399364329942949,-0.563688606011427,-0.16211443759413,-0.230343862096906,-0.919934243098362,-0.627768067637871,-0.336253750544413,-0.889784741846561,2022-03-27 01:00:36,0
"75",0.598150959377633,-0.706689776954185,-0.704499392543625,-0.16211443759413,-0.230343862096906,-0.901477922712928,-0.627768067637871,-0.336253750544413,-0.889784741846561,2022-03-27 02:00:35,0
"76",0.490585451461141,-0.618442802121471,-0.716903376288711,-0.16211443759413,-0.230343862096906,-0.901424808418227,-0.627768067637871,-0.336253750544413,-0.889784741846561,2022-03-27 03:00:35,0
"77",0.352538268945736,-0.827352417597415,-0.717026399878968,-0.16211443759413,-0.230343862096906,-0.9016829873413,-0.627768067637871,-0.336253750544413,-0.746623132061854,2022-03-27 04:00:36,0
"78",0.374051370529035,-0.497624316931075,-0.716616790231763,-0.16211443759413,-0.230343862096906,-0.901715354331537,-0.627768067637871,-0.336253750544413,-0.775771102075838,2022-03-27 05:00:36,0
"79",0.335509453870245,-0.256182152234241,-0.716818218564905,-0.16211443759413,-0.230343862096906,-0.901427204178784,-0.627768067637871,-0.336253750544413,-0.723668275956986,2022-03-27 06:00:35,0
"80",0.280827930334742,-0.940144908608764,-0.716694391902508,-0.16211443759413,-0.230343862096906,-0.901452950276105,-0.627768067637871,-0.336253750544413,-0.649635508320641,2022-03-27 07:00:35,0
"81",0.160717893850567,-0.752819762915303,-0.716784941770756,-0.16211443759413,-0.230343862096906,-0.901750564735727,-0.627768067637871,-0.336253750544413,-0.487009264620764,2022-03-27 08:00:36,0
"82",0.120378438037262,-0.869625251016176,-0.716752223305271,-0.16211443759413,-0.230343862096906,-0.901473646209318,-0.627768067637871,-0.336253750544413,-0.432666992671761,2022-03-27 09:00:35,1
"83",0.0719787401640813,-0.760962640504724,-0.716992870011659,-0.16211443759413,-0.230343862096906,-0.901444938518203,-0.559143166631584,-0.336253750544413,-0.367052967357076,2022-03-27 10:00:35,1
"84",0.0639089367257242,-0.273909469474367,-0.716738951868106,-0.16211443759413,-0.230343862096906,-0.901757646456636,-0.536268199629488,-0.336253750544413,-0.355985916607553,2022-03-27 11:00:36,1
"85",0.0119237219219937,-0.874378509704737,-0.716680117498312,-0.16211443759413,-0.230343862096906,-0.901467743834765,-0.536268199629488,-0.336253750544413,-0.285963545724903,2022-03-27 12:00:35,1
"86",0.0181959862058354,-0.33168883533614,-0.71638715143014,-0.16211443759413,-0.230343862096906,-0.901442655304043,-0.536268199629488,-0.336253750544413,-0.294282432498309,2022-03-27 13:00:35,1
"87",0.0737667179401156,-0.775845794759071,-0.5948504387461,-0.16211443759413,-0.230343862096906,-0.959492914448351,-0.536268199629488,-0.336253750544413,-0.369327652094133,2022-03-27 14:00:36,0
"88",0.32744921181037,-0.574650484367841,-0.00341502595512644,-0.16211443759413,-0.230343862096906,-0.867381605570427,-0.536268199629488,-0.336253750544413,-0.712765427876567,2022-03-27 15:00:35,0
"89",0.651034943758621,-0.729754769934744,0.625441935317005,-0.16211443759413,-0.230343862096906,-0.81882855169239,-0.536268199629488,-0.336253750544413,-0.889784741846561,2022-03-27 16:00:35,1
"90",0.910989701912717,-0.337338200170905,1.04008405816339,-0.16211443759413,-0.230343862096906,-1.1819790929742,-0.536268199629488,-0.336253750544413,-0.889784741846561,2022-03-27 17:00:36,1
"91",1.33138439098581,-0.936131911519241,1.56128811304718,-0.16211443759413,-0.230343862096906,-1.08813348959359,-0.536268199629488,-0.336253750544413,-0.889784741846561,2022-03-27 18:00:36,0
"92",1.31166882855703,-0.533468562779241,1.79140346930356,-0.16211443759413,-0.230343862096906,-0.561632111522338,-0.536268199629488,-0.336253750544413,-0.889784741846561,2022-03-27 19:00:35,0
"93",1.73117430943135,-0.22310414709827,2.02713419751099,-0.16211443759413,-0.230343862096906,-0.804751594128447,-0.536268199629488,-0.336253750544413,-0.889784741846561,2022-03-27 20:00:36,0
"94",2.1381257003595,0.808158182635552,1.54821901283629,-0.16211443759413,-0.230343862096906,-0.253769565207221,-0.536268199629488,-0.336253750544413,-0.889784741846561,2022-03-27 21:00:35,0
"95",2.65713644709043,-0.592066112513635,1.38464755942981,-0.16211443759413,-0.230343862096906,-0.0250283955158165,-0.536268199629488,-0.336253750544413,-0.889784741846561,2022-03-27 22:00:35,0
"96",2.16502185802786,-0.403922782947553,0.240158004265656,-0.16211443759413,-0.230343862096906,0.0454532418304715,-0.536268199629488,-0.336253750544413,-0.889784741846561,2022-03-27 23:00:36,0
"97",2.63113905899933,-0.519403592397515,0.11843495483874,-0.16211443759413,-0.230343862096906,0.209757449764169,-0.399018397616914,-0.336253750544413,-0.889784741846561,2022-03-28 00:00:36,0
"98",2.16592062760512,-0.38101363451416,-0.431465520978787,-0.16211443759413,-0.230343862096906,0.333229060930065,1.54535379756122,-0.336253750544413,-0.889784741846561,2022-03-28 01:00:35,0
"99",1.19424553942615,-0.926976044373242,-0.695371481418233,-0.16211443759413,-0.230343862096906,0.34877941751258,1.88847830259266,-0.336253750544413,-0.889784741846561,2022-03-28 02:00:35,0
"100",1.0140709233214,0.095130418214581,-0.716963820686786,-0.16211443759413,-0.230343862096906,0.349543464001715,1.95710320359895,-0.336253750544413,-0.889784741846561,2022-03-28 03:00:36,0
"101",1.01675767067469,-0.358026563807184,-0.716775667304261,-0.16211443759413,-0.230343862096906,0.349798138027864,1.95710320359895,-0.190680186958686,-0.889784741846561,2022-03-28 04:00:35,0
"102",0.942360584710407,-0.717092400477511,-0.716898654401077,-0.16211443759413,-0.230343862096906,0.349794714297139,1.95710320359895,-0.142155665763443,-0.889784741846561,2022-03-28 05:00:35,0
"103",0.87872004953777,-0.159597494128149,-0.716995776848264,-0.16211443759413,-0.230343862096906,0.349464639020779,1.95710320359895,-0.142155665763443,-0.889784741846561,2022-03-28 06:00:36,0
"104",0.823139756425009,-0.602001202395464,-0.716937142222873,-0.16211443759413,-0.230343862096906,0.34969804616418,1.95710320359895,-0.142155665763443,-0.889784741846561,2022-03-28 07:00:35,0
"105",0.837481824147207,-0.447364450470059,-0.716956674011869,-0.16211443759413,-0.230343862096906,0.349652450335023,1.95710320359895,-0.142155665763443,-0.889784741846561,2022-03-28 08:00:36,1
"106",0.802525424418968,-0.386740921622508,-0.717105887927988,0.25688903187993,-0.230343862096906,0.349340617854076,1.95710320359895,-0.142155665763443,-0.889784741846561,2022-03-28 09:00:36,1
"107",0.664487803282044,-0.971157973494786,-0.71689756122309,-0.0224466144361104,-0.230343862096906,0.349566270530409,1.88847830259266,-0.287729229349171,-0.889784741846561,2022-03-28 10:00:35,1
"108",0.826725273355558,-0.796027663617061,-0.717015068045122,-0.16211443759413,-0.230343862096906,0.349546315046035,1.86560333559056,-0.336253750544413,-0.889784741846561,2022-03-28 11:00:35,1
"109",0.697646663855768,-0.0706492188331887,-0.716910682990437,-0.16211443759413,-0.230343862096906,0.349162064999942,1.86560333559056,-0.336253750544413,-0.889784741846561,2022-03-28 12:00:36,0
"110",0.582011352500919,-1.11469080143462,-0.716546332439416,-0.16211443759413,-0.230343862096906,0.349447795621732,1.86560333559056,-0.336253750544413,-0.889784741846561,2022-03-28 13:00:35,1
"111",0.494170968391691,-0.665274088544836,-0.622812847629761,-0.16211443759413,-0.230343862096906,0.346354234329769,1.86560333559056,-0.336253750544413,-0.889784741846561,2022-03-28 14:00:36,0
"112",0.730164912071234,-1.11469080143462,-0.250416963638769,-0.16211443759413,-0.230343862096906,0.0898004533494659,1.86560333559056,-0.336253750544413,-0.889784741846561,2022-03-28 15:00:36,1
"113",0.860792464885021,-1.01339184577676,-0.322754776616639,-0.16211443759413,-0.230343862096906,0.184670705078078,1.86560333559056,-0.336253750544413,-0.889784741846561,2022-03-28 16:00:35,0
"114",1.12342440901393,-0.156441642048039,1.31316805707056,-0.16211443759413,-0.230343862096906,0.110403831665813,1.86560333559056,-0.336253750544413,-0.889784741846561,2022-03-28 17:00:36,1
"115",1.57789585099497,-0.595027158909788,0.632495591512002,-0.16211443759413,-0.230343862096906,0.0381882711511261,1.86560333559056,-0.0451066233729585,-0.889784741846561,2022-03-28 18:00:35,1
"116",1.68187584198091,-0.910495483510444,2.40727593829253,-0.16211443759413,-0.230343862096906,0.00392084156894156,1.86560333559056,4.07947767822265,-0.889784741846561,2022-03-28 19:00:35,0
"117",1.56892727797935,-0.937729318127692,1.1026591524217,-0.16211443759413,-0.230343862096906,-0.0301785820089933,1.86560333559056,4.80734549615129,-0.889784741846561,2022-03-28 20:00:35,0
"118",1.38248039759077,0.736664496623177,-0.172121107760704,-0.16211443759413,-0.230343862096906,-0.801296555563481,1.86560333559056,4.95291905973701,-0.889784741846561,2022-03-28 21:00:36,1
"119",1.81722671576454,0.826080305559635,0.894465761293629,-0.16211443759413,-0.230343862096906,-0.563990066427856,1.86560333559056,4.95291905973701,-0.889784741846561,2022-03-28 22:00:35,0
"120",1.37172384679912,1.36035437438127,-0.238090480055094,0.67589250135399,5.30516375301928,-0.670587738223186,1.86560333559056,4.95291905973701,-0.889784741846561,2022-03-28 23:00:35,0
"121",1.31077005897977,0.289702335351258,-0.472706281604274,11.7096505308376,5.30516375301928,-0.788172871381781,1.72835353357799,4.66177193256556,-0.889784741846561,2022-03-29 00:00:36,0
"122",1.29912429998935,-0.0678440169842017,-0.510583770388166,1.93290290977617,5.30516375301928,-0.861864906240564,-0.216018661600148,0.537187630969951,-0.889784741846561,2022-03-29 01:00:35,0
"123",0.896647634190519,-1.01008014914948,-0.701929990129747,0.25688903187993,5.30516375301928,-0.873889889118401,-0.559143166631584,-0.190680186958686,-0.889784741846561,2022-03-29 02:00:36,1
"124",0.952218365924798,-0.33484468741625,-0.716924652536005,-0.16211443759413,-0.230343862096906,-0.871998167395762,-0.627768067637871,-0.336253750544413,-0.889784741846561,2022-03-29 03:00:36,0
"125",0.729916316230716,-1.02387239157367,-0.717125139368884,-0.16211443759413,-0.230343862096906,-0.872032283924239,-0.627768067637871,-0.336253750544413,-0.889784741846561,2022-03-29 04:00:35,1
"126",0.0217815031363853,2.41729209326068,-0.716738762272128,-0.16211443759413,-0.230343862096906,-0.872290836986171,-0.627768067637871,-0.336253750544413,-0.298969731783236,2022-03-29 05:00:36,0
"127",-0.291956008975957,2.19353828466718,-0.716470107592931,-0.16211443759413,-0.230343862096906,-0.871977823868577,-0.627768067637871,-0.336253750544413,0.125085466958253,2022-03-29 06:00:35,0
"128",-0.391451713454091,0.295351700186024,-0.716404362239487,-0.16211443759413,-0.230343862096906,-0.871861354917534,-0.627768067637871,-0.336253750544413,0.259989708921963,2022-03-29 07:00:35,0
"129",-0.435376686197946,0.155286413420634,-0.71650845429402,-0.16211443759413,-0.230343862096906,-0.871753438447849,-0.627768067637871,-0.336253750544413,0.319758104123497,2022-03-29 08:00:36,1
"130",-0.380695162662442,-1.11469080143462,-0.716345742455708,-0.16211443759413,-0.230343862096906,-0.871620547181537,-0.627768067637871,-0.336253750544413,0.245435601950209,2022-03-29 09:00:36,1
"131",-0.380695162662442,-1.06466470179435,-0.716808669130135,-0.16211443759413,-0.230343862096906,-0.871527199295867,-0.627768067637871,-0.336253750544413,0.245120262965832,2022-03-29 10:00:35,1
"132",-0.434477916620688,-0.609403818385846,-0.716749747922501,-0.16211443759413,-0.230343862096906,-0.87172249351259,-0.627768067637871,-0.336253750544413,0.318541689830813,2022-03-29 11:00:36,0
"133",-0.486472692802899,-0.945131934118074,-0.716332075059552,-0.16211443759413,-0.230343862096906,-0.871395512158023,-0.627768067637871,-0.336253750544413,0.388202360609587,2022-03-29 12:00:35,0
"134",-0.732974591433573,-0.794040645640695,-0.715357919516388,-0.16211443759413,-0.230343862096906,-0.871201102740301,-0.627768067637871,-0.336253750544413,0.722085839521129,2022-03-29 13:00:35,0
"135",-0.478402889364542,-0.255831502003118,-0.429121662912248,-0.16211443759413,-0.230343862096906,-0.849763055241949,-0.627768067637871,-0.336253750544413,0.377990703240462,2022-03-29 14:00:36,0
"136",0.0271549978429692,-0.485624286799298,0.125486488869531,-0.16211443759413,-0.230343862096906,-0.787121270089376,-0.627768067637871,-0.336253750544413,-0.306404386482783,2022-03-29 15:00:36,0
"137",0.534510424204996,-0.683429978289668,0.87342226211019,-0.16211443759413,-0.230343862096906,-0.614278046224247,-0.627768067637871,-0.336253750544413,-0.889784741846561,2022-03-29 16:00:35,0
"138",1.30001350818812,-1.11469080143462,1.520959331381,-0.16211443759413,-0.230343862096906,-0.459832225597137,-0.627768067637871,-0.336253750544413,-0.889784741846561,2022-03-29 17:00:36,1
"139",0.919948713549851,-0.847261558497864,1.95505780080107,-0.16211443759413,-0.230343862096906,-0.78366058973842,-0.627768067637871,-0.336253750544413,-0.889784741846561,2022-03-29 18:00:36,1
"140",0.726330799300166,-0.665157205134462,2.25488791144293,-0.16211443759413,-0.230343862096906,-0.162907951436823,-0.627768067637871,-0.336253750544413,-0.889784741846561,2022-03-29 19:00:35,0
"141",1.33676744707088,-1.01495029124842,2.27304041788656,-0.16211443759413,-0.230343862096906,-0.0509530460137435,0.401605447456437,-0.336253750544413,-0.889784741846561,2022-03-29 20:00:35,0
"142",0.928917286565466,-0.614975260947029,2.06412947598538,-0.16211443759413,-0.230343862096906,0.323799038232096,0.401605447456437,-0.336253750544413,-0.889784741846561,2022-03-29 21:00:36,0
"143",1.78674504116563,0.0728056868330599,1.62613718609436,-0.16211443759413,-0.230343862096906,0.420148029036591,0.401605447456437,-0.336253750544413,-0.889784741846561,2022-03-29 22:00:36,0
